subject,word,order,judgment,judgment_z
subject39,overmountainous,27,2,-0.752683925
subject39,modernizer,28,4,0.307434279
subject39,intersentimental,29,4,0.307434279
subject39,unlovable,30,6,1.367552484
subject39,interfundamental,31,3,-0.222624823
subject39,debatability,32,1,-1.282743027
subject39,sectionalize,33,1,-1.282743027
subject39,prerejection,34,2,-0.752683925
subject39,maximizer,35,5,0.837493381
subject39,executorship,36,2,-0.752683925
subject39,supertidal,37,6,1.367552484
subject39,vibrational,38,7,1.897611586
subject39,suppressionist,39,5,0.837493381
subject39,nonmatriculation,40,1,-1.282743027
subject39,supermusical,41,5,0.837493381
subject39,allocationist,42,4,0.307434279
subject39,nonconcoction,43,1,-1.282743027
subject39,digitally,44,7,1.897611586
subject39,matrimonialize,45,4,0.307434279
subject39,preevasion,46,4,0.307434279
subject39,elevational,47,4,0.307434279
subject39,detectability,48,2,-0.752683925
subject39,rhetoricalism,49,1,-1.282743027
subject39,beefiness,50,1,-1.282743027
subject39,noncontemplation,51,2,-0.752683925
subject39,nonassumption,52,2,-0.752683925
subject39,nonparticipation,53,4,0.307434279
subject39,commissionist,54,4,0.307434279
subject39,overthunderous,55,4,0.307434279
subject39,overluxurious,56,6,1.367552484
subject39,overcontemptuous,57,3,-0.222624823
subject39,oversensuous,58,4,0.307434279
subject39,overvillainous,59,3,-0.222624823
subject39,imaginability,60,5,0.837493381
subject39,nonmigration,61,6,1.367552484
subject39,prerotation,62,5,0.837493381
subject39,delegational,63,4,0.307434279
subject39,eruptional,64,6,1.367552484
subject39,notionally,65,2,-0.752683925
subject39,subsceptical,66,2,-0.752683925
subject39,nondecision,67,2,-0.752683925
subject39,aggressorship,68,1,-1.282743027
subject39,demonstratorship,69,1,-1.282743027
subject39,starriness,70,1,-1.282743027
subject39,nonconsumption,71,2,-0.752683925
subject39,digestionist,72,3,-0.222624823
subject39,explosional,73,2,-0.752683925
subject39,noncremation,74,1,-1.282743027
subject39,conquerorship,75,4,0.307434279
subject39,internalism,76,1,-1.282743027
subject39,despicability,77,2,-0.752683925
subject39,insulationist,78,2,-0.752683925
subject39,supermaximal,79,2,-0.752683925
subject39,liberatorship,80,1,-1.282743027
subject39,overcarnivorous,81,2,-0.752683925
subject39,innovatorship,82,2,-0.752683925
subject39,supernational,83,3,-0.222624823
subject39,overfamous,84,3,-0.222624823
subject39,interminimal,85,2,-0.752683925
subject39,admonitionist,86,1,-1.282743027
subject39,prefascination,87,2,-0.752683925
subject39,creatorship,88,4,0.307434279
subject39,legalizer,89,1,-1.282743027
subject39,predirection,90,2,-0.752683925
subject39,chunkiness,91,3,-0.222624823
subject39,degeneralize,92,1,-1.282743027
subject39,nonremission,93,1,-1.282743027
subject39,unusable,94,2,-0.752683925
subject39,nondistortion,95,2,-0.752683925
subject39,horizontalize,96,2,-0.752683925
subject39,devastationist,97,3,-0.222624823
subject39,superverbal,98,2,-0.752683925
subject39,incineratorship,99,1,-1.282743027
subject39,unvariable,100,2,-0.752683925
subject4,archetypally,1,1,-2.067627866
subject4,depublicize,2,6,0.796122641
subject4,decoratorship,3,6,0.796122641
subject4,surveyorship,4,6,0.796122641
subject4,preprohibition,5,6,0.796122641
subject4,murkiness,6,7,1.368872742
subject4,preautomation,7,6,0.796122641
subject4,inscriptional,8,3,-0.922127663
subject4,avoidability,9,6,0.796122641
subject4,overzealous,10,7,1.368872742
subject4,unallowable,11,7,1.368872742
subject4,herbally,12,7,1.368872742
subject4,unobtainable,13,7,1.368872742
subject4,preinstruction,14,7,1.368872742
subject4,nonabolition,15,2,-1.494877765
subject4,nonposition,16,2,-1.494877765
subject4,cataclysmically,17,7,1.368872742
subject4,imitational,18,4,-0.349377562
subject4,desocialize,19,6,0.796122641
subject4,submemorial,20,3,-0.922127663
subject4,depressionist,21,2,-1.494877765
subject4,absorptional,22,4,-0.349377562
subject4,overtedious,23,5,0.22337254
subject4,oversynonymous,24,5,0.22337254
subject4,cageiness,25,3,-0.922127663
subject4,pelvically,26,4,-0.349377562
subject4,nonprovision,27,6,0.796122641
subject4,suctionist,28,2,-1.494877765
subject4,unacceptable,29,7,1.368872742
subject4,nontermination,30,6,0.796122641
subject4,nonerosion,31,6,0.796122641
subject4,oppressorship,32,5,0.22337254
subject4,accountability,33,7,1.368872742
subject4,nondomination,34,5,0.22337254
subject4,pretensionist,35,2,-1.494877765
subject4,tropicalize,36,2,-1.494877765
subject4,intercolloquial,37,1,-2.067627866
subject4,perpetratorship,38,2,-1.494877765
subject4,negotiational,39,6,0.796122641
subject4,interlogical,40,3,-0.922127663
subject4,overgorgeous,41,5,0.22337254
subject4,permissionist,42,3,-0.922127663
subject4,predifferentiation,43,5,0.22337254
subject4,enviability,44,5,0.22337254
subject4,spindliness,45,3,-0.922127663
subject4,nonretaliation,46,3,-0.922127663
subject4,doctrinalism,47,2,-1.494877765
subject4,selectorship,48,3,-0.922127663
subject4,solicitorship,49,3,-0.922127663
subject4,abdominally,50,7,1.368872742
subject4,nondigression,51,6,0.796122641
subject4,precommunion,52,6,0.796122641
subject4,superoriginal,53,5,0.22337254
subject4,spikiness,54,7,1.368872742
subject4,preillumination,55,5,0.22337254
subject4,nonelimination,56,3,-0.922127663
subject4,interoccasional,57,3,-0.922127663
subject4,unavailable,58,7,1.368872742
subject4,nondissension,59,3,-0.922127663
subject4,preventionist,60,7,1.368872742
subject4,overbulbous,61,5,0.22337254
subject4,overglorious,62,5,0.22337254
subject4,legislatorship,63,3,-0.922127663
subject4,conductorship,64,6,0.796122641
subject4,substitutionist,65,7,1.368872742
subject4,preinstitution,66,6,0.796122641
subject4,preincarceration,67,6,0.796122641
subject4,visualizer,68,6,0.796122641
subject4,collectorship,69,6,0.796122641
subject4,successorship,70,6,0.796122641
subject4,overnervous,71,6,0.796122641
subject4,triumphally,72,5,0.22337254
subject4,injectional,73,6,0.796122641
subject4,preseduction,74,3,-0.922127663
subject4,beadiness,75,4,-0.349377562
subject4,disposability,76,6,0.796122641
subject4,appreciational,77,5,0.22337254
subject4,refrigeratorship,78,2,-1.494877765
subject4,preabortion,79,2,-1.494877765
subject4,foxiness,80,5,0.22337254
subject4,intermonumental,81,2,-1.494877765
subject4,disseminationist,82,5,0.22337254
subject4,preomission,83,5,0.22337254
subject4,superintegral,84,4,-0.349377562
subject4,preconnection,85,5,0.22337254
subject4,accidentalize,86,5,0.22337254
subject4,nonincursion,87,5,0.22337254
subject4,pastorally,88,5,0.22337254
subject4,incisorship,89,3,-0.922127663
subject4,precondescension,90,2,-1.494877765
subject4,remedialism,91,2,-1.494877765
subject4,preemission,92,6,0.796122641
subject4,overperilous,93,5,0.22337254
subject4,overcavernous,94,2,-1.494877765
subject4,nonarticulation,95,5,0.22337254
subject4,emotionist,96,6,0.796122641
subject4,fusionist,97,4,-0.349377562
subject4,noncrucifixion,98,2,-1.494877765
subject4,rebellionist,99,5,0.22337254
subject4,noncohesion,100,3,-0.922127663
subject40,regulatorship,1,6,0.240490569
subject40,predictation,2,7,0.731287649
subject40,phallically,3,6,0.240490569
subject40,glassiness,4,7,0.731287649
subject40,interbridal,5,4,-0.74110359
subject40,inventorship,6,7,0.731287649
subject40,preprotection,7,7,0.731287649
subject40,bacterially,8,7,0.731287649
subject40,cubically,9,7,0.731287649
subject40,noninvasion,10,4,-0.74110359
subject40,predepreciation,11,7,0.731287649
subject40,laciness,12,7,0.731287649
subject40,preimmersion,13,7,0.731287649
subject40,overporous,14,7,0.731287649
subject40,intercultural,15,7,0.731287649
subject40,subregional,16,7,0.731287649
subject40,postalize,17,1,-2.213494829
subject40,liveriness,18,1,-2.213494829
subject40,deneutralize,19,7,0.731287649
subject40,nonhumiliation,20,1,-2.213494829
subject40,arthritically,21,7,0.731287649
subject40,frustrational,22,1,-2.213494829
subject40,dematerialize,23,7,0.731287649
subject40,premenstruation,24,7,0.731287649
subject40,civilizer,25,6,0.240490569
subject40,soppiness,26,7,0.731287649
subject40,overmountainous,27,5,-0.250306511
subject40,modernizer,28,7,0.731287649
subject40,intersentimental,29,4,-0.74110359
subject40,unlovable,30,7,0.731287649
subject40,interfundamental,31,7,0.731287649
subject40,debatability,32,7,0.731287649
subject40,sectionalize,33,7,0.731287649
subject40,prerejection,34,4,-0.74110359
subject40,maximizer,35,7,0.731287649
subject40,executorship,36,7,0.731287649
subject40,supertidal,37,1,-2.213494829
subject40,vibrational,38,7,0.731287649
subject40,suppressionist,39,7,0.731287649
subject40,nonmatriculation,40,5,-0.250306511
subject40,supermusical,41,4,-0.74110359
subject40,allocationist,42,7,0.731287649
subject40,nonconcoction,43,1,-2.213494829
subject40,digitally,44,7,0.731287649
subject40,matrimonialize,45,7,0.731287649
subject40,preevasion,46,4,-0.74110359
subject40,elevational,47,6,0.240490569
subject40,detectability,48,7,0.731287649
subject40,rhetoricalism,49,4,-0.74110359
subject40,beefiness,50,7,0.731287649
subject40,noncontemplation,51,6,0.240490569
subject40,nonassumption,52,6,0.240490569
subject40,nonparticipation,53,7,0.731287649
subject40,commissionist,54,7,0.731287649
subject40,overthunderous,55,7,0.731287649
subject40,overluxurious,56,6,0.240490569
subject40,overcontemptuous,57,6,0.240490569
subject40,oversensuous,58,6,0.240490569
subject40,overvillainous,59,6,0.240490569
subject40,imaginability,60,5,-0.250306511
subject40,nonmigration,61,4,-0.74110359
subject40,prerotation,62,7,0.731287649
subject40,delegational,63,7,0.731287649
subject40,eruptional,64,1,-2.213494829
subject40,notionally,65,6,0.240490569
subject40,subsceptical,66,1,-2.213494829
subject40,nondecision,67,6,0.240490569
subject40,aggressorship,68,1,-2.213494829
subject40,demonstratorship,69,6,0.240490569
subject40,starriness,70,6,0.240490569
subject40,nonconsumption,71,7,0.731287649
subject40,digestionist,72,4,-0.74110359
subject40,explosional,73,1,-2.213494829
subject40,noncremation,74,1,-2.213494829
subject40,conquerorship,75,5,-0.250306511
subject40,internalism,76,7,0.731287649
subject40,despicability,77,7,0.731287649
subject40,insulationist,78,7,0.731287649
subject40,supermaximal,79,7,0.731287649
subject40,liberatorship,80,4,-0.74110359
subject40,overcarnivorous,81,7,0.731287649
subject40,innovatorship,82,4,-0.74110359
subject40,supernational,83,7,0.731287649
subject40,overfamous,84,4,-0.74110359
subject40,interminimal,85,6,0.240490569
subject40,admonitionist,86,6,0.240490569
subject40,prefascination,87,6,0.240490569
subject40,creatorship,88,7,0.731287649
subject40,legalizer,89,7,0.731287649
subject40,predirection,90,7,0.731287649
subject40,chunkiness,91,7,0.731287649
subject40,degeneralize,92,7,0.731287649
subject40,nonremission,93,6,0.240490569
subject40,unusable,94,7,0.731287649
subject40,nondistortion,95,4,-0.74110359
subject40,horizontalize,96,1,-2.213494829
subject40,devastationist,97,5,-0.250306511
subject40,superverbal,98,6,0.240490569
subject40,incineratorship,99,1,-2.213494829
subject40,unvariable,100,4,-0.74110359
subject41,regulatorship,1,5,0.381972333
subject41,predictation,2,3,-0.830638247
subject41,phallically,3,4,-0.224332957
subject41,glassiness,4,6,0.988277622
subject41,interbridal,5,5,0.381972333
subject41,inventorship,6,6,0.988277622
subject41,preprotection,7,3,-0.830638247
subject41,bacterially,8,5,0.381972333
subject41,cubically,9,5,0.381972333
subject41,noninvasion,10,7,1.594582912
subject41,predepreciation,11,2,-1.436943537
subject41,laciness,12,3,-0.830638247
subject41,preimmersion,13,3,-0.830638247
subject41,overporous,14,5,0.381972333
subject41,intercultural,15,6,0.988277622
subject41,subregional,16,3,-0.830638247
subject41,postalize,17,5,0.381972333
subject41,liveriness,18,3,-0.830638247
subject41,deneutralize,19,3,-0.830638247
subject41,nonhumiliation,20,7,1.594582912
subject41,arthritically,21,5,0.381972333
subject41,frustrational,22,5,0.381972333
subject41,dematerialize,23,2,-1.436943537
subject41,premenstruation,24,4,-0.224332957
subject41,civilizer,25,5,0.381972333
subject41,soppiness,26,5,0.381972333
subject41,overmountainous,27,6,0.988277622
subject41,modernizer,28,2,-1.436943537
subject41,intersentimental,29,5,0.381972333
subject41,unlovable,30,3,-0.830638247
subject41,interfundamental,31,3,-0.830638247
subject41,debatability,32,7,1.594582912
subject41,sectionalize,33,5,0.381972333
subject41,prerejection,34,5,0.381972333
subject41,maximizer,35,2,-1.436943537
subject41,executorship,36,4,-0.224332957
subject41,supertidal,37,6,0.988277622
subject41,vibrational,38,7,1.594582912
subject41,suppressionist,39,5,0.381972333
subject41,nonmatriculation,40,2,-1.436943537
subject41,supermusical,41,4,-0.224332957
subject41,allocationist,42,6,0.988277622
subject41,nonconcoction,43,6,0.988277622
subject41,digitally,44,7,1.594582912
subject41,matrimonialize,45,1,-2.043248827
subject41,preevasion,46,3,-0.830638247
subject41,elevational,47,5,0.381972333
subject41,detectability,48,5,0.381972333
subject41,rhetoricalism,49,2,-1.436943537
subject41,beefiness,50,3,-0.830638247
subject41,noncontemplation,51,7,1.594582912
subject41,nonassumption,52,5,0.381972333
subject41,nonparticipation,53,3,-0.830638247
subject41,commissionist,54,5,0.381972333
subject41,overthunderous,55,5,0.381972333
subject41,overluxurious,56,7,1.594582912
subject41,overcontemptuous,57,2,-1.436943537
subject41,oversensuous,58,4,-0.224332957
subject41,overvillainous,59,6,0.988277622
subject41,imaginability,60,6,0.988277622
subject41,nonmigration,61,7,1.594582912
subject41,prerotation,62,3,-0.830638247
subject41,delegational,63,4,-0.224332957
subject41,eruptional,64,5,0.381972333
subject41,notionally,65,5,0.381972333
subject41,subsceptical,66,1,-2.043248827
subject41,nondecision,67,3,-0.830638247
subject41,aggressorship,68,3,-0.830638247
subject41,demonstratorship,69,7,1.594582912
subject41,starriness,70,5,0.381972333
subject41,nonconsumption,71,5,0.381972333
subject41,digestionist,72,6,0.988277622
subject41,explosional,73,6,0.988277622
subject41,noncremation,74,2,-1.436943537
subject41,conquerorship,75,3,-0.830638247
subject41,internalism,76,3,-0.830638247
subject41,despicability,77,6,0.988277622
subject41,insulationist,78,6,0.988277622
subject41,supermaximal,79,2,-1.436943537
subject41,liberatorship,80,4,-0.224332957
subject41,overcarnivorous,81,4,-0.224332957
subject41,innovatorship,82,6,0.988277622
subject41,supernational,83,2,-1.436943537
subject41,overfamous,84,3,-0.830638247
subject41,interminimal,85,4,-0.224332957
subject41,admonitionist,86,5,0.381972333
subject41,prefascination,87,5,0.381972333
subject41,creatorship,88,6,0.988277622
subject41,legalizer,89,2,-1.436943537
subject41,predirection,90,3,-0.830638247
subject41,chunkiness,91,6,0.988277622
subject41,degeneralize,92,2,-1.436943537
subject41,nonremission,93,3,-0.830638247
subject41,unusable,94,4,-0.224332957
subject41,nondistortion,95,7,1.594582912
subject41,horizontalize,96,6,0.988277622
subject41,devastationist,97,1,-2.043248827
subject41,superverbal,98,3,-0.830638247
subject41,incineratorship,99,4,-0.224332957
subject41,unvariable,100,6,0.988277622
subject42,regulatorship,1,7,1.15351911
subject42,predictation,2,2,-1.014749894
subject42,phallically,3,6,0.719865309
subject42,glassiness,4,7,1.15351911
subject42,interbridal,5,2,-1.014749894
subject42,inventorship,6,7,1.15351911
subject42,preprotection,7,1,-1.448403694
subject42,bacterially,8,7,1.15351911
subject42,cubically,9,2,-1.014749894
subject42,noninvasion,10,5,0.286211508
subject42,predepreciation,11,7,1.15351911
subject42,laciness,12,7,1.15351911
